diseases,shortness of breath,sharp chest pain,dizziness,cough,skin swelling,leg pain,sharp abdominal pain,vomiting,headache,nausea
acute bronchospasm,0,0,0,1,0,0,0,0,0,0
acute bronchospasm,0,1,0,1,0,0,0,0,0,0
acute bronchospasm,0,0,0,0,0,0,0,0,0,0
acute bronchospasm,1,0,0,0,0,0,0,0,0,0
acute bronchospasm,1,0,0,0,0,0,0,1,0,0
acute bronchospasm,0,0,0,0,0,0,0,1,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute glaucoma,0,0,0,0,0,0,0,0,0,0
acute kidney injury,0,1,0,0,0,0,0,1,0,0
acute kidney injury,1,0,1,0,0,0,0,0,0,1
acute kidney injury,0,0,0,0,0,0,1,0,0,1
acute kidney injury,1,1,0,0,0,0,0,0,0,0
acute kidney injury,0,1,1,0,0,0,0,0,0,0
acute kidney injury,0,1,1,0,0,0,0,0,0,0
acute kidney injury,0,1,0,0,0,0,1,0,0,1
acute kidney injury,1,0,1,0,0,0,0,0,0,0
acute kidney injury,0,1,0,0,0,0,1,1,0,1
acute kidney injury,1,1,1,0,0,0,1,0,0,0
acute kidney injury,1,0,1,0,0,0,0,0,0,1
acute kidney injury,0,1,1,0,0,0,1,1,0,1
acute kidney injury,0,0,1,0,0,0,1,1,0,0
acute kidney injury,1,0,0,0,0,0,1,1,0,0
acute kidney injury,0,0,1,0,0,0,0,0,0,1
acute kidney injury,0,1,0,0,0,0,1,0,0,1
acute kidney injury,1,0,0,0,0,0,0,0,0,1
acute kidney injury,1,0,0,0,0,0,1,1,0,1
acute kidney injury,1,1,1,0,0,0,0,1,0,1
acute kidney injury,1,1,0,0,0,0,0,0,0,0
acute kidney injury,1,1,0,0,0,0,0,0,0,1
acute kidney injury,1,1,1,0,0,0,1,1,0,0
acute kidney injury,0,1,0,0,0,0,1,1,0,1
acute kidney injury,1,1,1,0,0,0,1,1,0,0
acute kidney injury,1,1,1,0,0,0,0,0,0,1
acute kidney injury,1,1,1,0,0,0,0,1,0,0
acute kidney injury,1,0,1,0,0,0,0,1,0,1
acute kidney injury,1,0,0,0,0,0,1,0,0,1
acute kidney injury,0,1,0,0,0,0,0,1,0,1
acute kidney injury,0,0,0,0,0,0,0,1,0,0
acute kidney injury,0,0,1,0,0,0,1,1,0,1
acute kidney injury,1,0,1,0,0,0,0,0,0,0
acute kidney injury,1,0,1,0,0,0,0,0,0,1
acute kidney injury,1,0,1,0,0,0,1,0,0,1
acute kidney injury,1,0,1,0,0,0,1,0,0,1
acute kidney injury,1,0,1,0,0,0,1,0,0,1
acute kidney injury,0,0,0,0,0,0,0,0,0,0
acute kidney injury,0,0,1,0,0,0,0,0,0,1
acute kidney injury,1,0,0,0,0,0,0,0,0,1
acute kidney injury,0,1,0,0,0,0,0,1,0,1
acute kidney injury,1,0,1,0,0,0,1,1,0,0
acute kidney injury,0,0,0,0,0,0,1,1,0,0
acute kidney injury,0,1,0,0,0,0,0,0,0,0
acute kidney injury,1,1,1,0,0,0,0,1,0,1
acute kidney injury,0,0,0,0,0,0,1,0,0,0
acute kidney injury,1,1,0,0,0,0,1,1,0,0
acute kidney injury,0,0,1,0,0,0,0,1,0,0
acute kidney injury,1,1,0,0,0,0,1,1,0,0
acute kidney injury,1,0,0,0,0,0,0,1,0,1
acute kidney injury,0,1,1,0,0,0,0,1,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,0,0,0,0,0,0,0
acute otitis media,0,0,0,1,0,0,0,0,0,0
acute pancreatitis,0,0,0,0,0,0,1,1,0,0
acute pancreatitis,0,0,0,0,0,0,0,0,0,0
acute pancreatitis,0,1,0,0,0,0,0,0,0,1
acute pancreatitis,0,1,0,0,0,0,1,1,0,0
acute pancreatitis,0,0,0,0,0,0,1,1,0,1
acute pancreatitis,0,0,0,0,0,0,0,1,0,0
acute pancreatitis,0,1,0,0,0,0,0,0,0,1
acute pancreatitis,0,0,0,0,0,0,1,0,0,0
acute pancreatitis,0,0,0,0,0,0,0,1,0,1
acute pancreatitis,0,1,0,0,0,0,0,0,0,1
acute pancreatitis,0,0,0,0,0,0,0,1,0,1
acute pancreatitis,0,0,0,0,0,0,1,1,0,1
acute pancreatitis,0,0,0,0,0,0,1,1,0,0
acute pancreatitis,0,0,0,0,0,0,1,1,0,0
acute pancreatitis,0,0,0,0,0,0,1,0,0,0
acute pancreatitis,0,0,0,0,0,0,1,0,0,1
acute pancreatitis,0,0,0,0,0,0,0,1,0,0
acute pancreatitis,0,1,0,0,0,0,0,0,0,0
acute pancreatitis,0,0,0,0,0,0,1,0,0,0
acute pancreatitis,0,0,0,0,0,0,1,0,0,1
acute pancreatitis,0,0,0,0,0,0,1,1,0,0
acute pancreatitis,0,1,0,0,0,0,1,1,0,0
acute pancreatitis,0,1,0,0,0,0,1,0,0,0
acute pancreatitis,0,0,0,0,0,0,1,1,0,1
acute pancreatitis,0,1,0,0,0,0,0,0,0,0
acute pancreatitis,0,1,0,0,0,0,0,0,0,1
acute pancreatitis,0,1,0,0,0,0,0,1,0,0
acute pancreatitis,0,1,0,0,0,0,0,1,0,1
acute pancreatitis,0,0,0,0,0,0,1,1,0,0
acute pancreatitis,0,0,0,0,0,0,0,0,0,0
acute pancreatitis,0,1,0,0,0,0,0,0,0,1
acute pancreatitis,0,0,0,0,0,0,0,0,0,1
acute pancreatitis,0,1,0,0,0,0,0,0,0,1
acute pancreatitis,0,0,0,0,0,0,0,1,0,1
acute pancreatitis,0,0,0,0,0,0,1,0,0,1
acute pancreatitis,0,0,0,0,0,0,0,1,0,0
acute pancreatitis,0,0,0,0,0,0,0,1,0,1
acute pancreatitis,0,1,0,0,0,0,0,0,0,1
acute pancreatitis,0,0,0,0,0,0,1,0,0,0
acute pancreatitis,0,0,0,0,0,0,0,0,0,1
acute pancreatitis,0,1,0,0,0,0,1,1,0,0
acute pancreatitis,0,1,0,0,0,0,1,0,0,1
acute pancreatitis,0,0,0,0,0,0,0,0,0,0
acute pancreatitis,0,0,0,0,0,0,0,1,0,1
acute pancreatitis,0,1,0,0,0,0,0,1,0,0
acute pancreatitis,0,1,0,0,0,0,0,1,0,1
acute pancreatitis,0,0,0,0,0,0,1,0,0,0
acute pancreatitis,0,1,0,0,0,0,1,0,0,0
acute pancreatitis,0,1,0,0,0,0,1,1,0,0
acute pancreatitis,0,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,0,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,0,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,0,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,0,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,0,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,0,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,0,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,0,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,0,0,1,0,0,0,0,0,0
acute respiratory distress syndrome (ards),1,1,0,0,0,0,0,0,0,0
acute respiratory distress syndrome (ards),0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,0,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute sinusitis,0,0,0,1,0,0,0,0,0,0
acute stress reaction,1,0,1,0,0,0,0,0,0,0
acute stress reaction,0,0,1,0,0,0,0,0,1,0
acute stress reaction,0,0,0,0,0,0,0,0,1,0
acute stress reaction,0,1,0,0,0,0,0,0,0,0
acute stress reaction,0,1,1,0,0,0,0,0,1,0
acute stress reaction,1,0,0,0,0,0,0,0,0,0
acute stress reaction,0,1,0,0,0,0,0,0,0,0
acute stress reaction,1,1,0,0,0,0,0,0,0,0
acute stress reaction,1,0,1,0,0,0,0,0,1,0
acute stress reaction,1,0,0,0,0,0,0,0,1,0
acute stress reaction,0,0,0,0,0,0,0,0,1,0
acute stress reaction,0,1,1,0,0,0,0,0,1,0
acute stress reaction,0,1,1,0,0,0,0,0,0,0
acute stress reaction,1,0,0,0,0,0,0,0,1,0
acute stress reaction,1,1,1,0,0,0,0,0,0,0
acute stress reaction,0,0,1,0,0,0,0,0,0,0
acute stress reaction,0,1,0,0,0,0,0,0,0,0
acute stress reaction,1,0,0,0,0,0,0,0,0,0
acute stress reaction,1,1,0,0,0,0,0,0,1,0
acute stress reaction,1,0,1,0,0,0,0,0,1,0
acute stress reaction,1,0,1,0,0,0,0,0,1,0
acute stress reaction,1,1,0,0,0,0,0,0,1,0
acute stress reaction,1,1,0,0,0,0,0,0,1,0
acute stress reaction,1,0,1,0,0,0,0,0,0,0
acute stress reaction,1,1,1,0,0,0,0,0,1,0
acute stress reaction,0,0,0,0,0,0,0,0,1,0
acute stress reaction,0,1,1,0,0,0,0,0,1,0
acute stress reaction,1,0,0,0,0,0,0,0,1,0
acute stress reaction,0,1,1,0,0,0,0,0,1,0
acute stress reaction,0,1,0,0,0,0,0,0,0,0
acute stress reaction,1,0,0,0,0,0,0,0,1,0
acute stress reaction,0,0,1,0,0,0,0,0,0,0
acute stress reaction,0,1,1,0,0,0,0,0,1,0
acute stress reaction,1,0,0,0,0,0,0,0,1,0
acute stress reaction,1,0,1,0,0,0,0,0,0,0
acute stress reaction,1,1,0,0,0,0,0,0,0,0
acute stress reaction,0,0,1,0,0,0,0,0,1,0
acute stress reaction,1,0,1,0,0,0,0,0,0,0
acute stress reaction,0,1,1,0,0,0,0,0,1,0
acute stress reaction,0,0,0,0,0,0,0,0,1,0
acute stress reaction,1,1,0,0,0,0,0,0,0,0
acute stress reaction,0,0,1,0,0,0,0,0,1,0
acute stress reaction,0,1,1,0,0,0,0,0,1,0
acute stress reaction,1,0,1,0,0,0,0,0,1,0
acute stress reaction,1,1,0,0,0,0,0,0,1,0
acute stress reaction,0,0,1,0,0,0,0,0,0,0
acute stress reaction,0,0,1,0,0,0,0,0,0,0
acute stress reaction,1,1,1,0,0,0,0,0,0,0
acute stress reaction,0,1,1,0,0,0,0,0,0,0
acute stress reaction,1,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adhesive capsulitis of the shoulder,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
adjustment reaction,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
alcohol abuse,0,0,0,0,0,0,0,0,0,0
